36 24 133.443785
36 25 133.417713
36 26 133.396396
36 27 133.380090
36 28 133.369258
36 29 133.364232
36 30 133.365160
36 31 133.371991
36 32 133.384419
36 33 133.401800
36 34 133.422952
36 35 133.445775
37 24 133.419640
37 25 133.396396
37 26 133.379517
37 27 133.368744
37 28 133.364128
37 29 133.365743
37 30 133.373566
37 31 133.387393
37 32 133.406754
37 33 133.430792
37 34 133.458128
37 35 133.486901
38 24 133.398382
38 25 133.380090
38 26 133.368744
38 27 133.364086
38 28 133.366066
38 29 133.374668
38 30 133.389799
38 31 133.411191
38 32 133.438295
38 33 133.470187
38 34 133.505528
38 35 133.542668
39 24 133.381602
39 25 133.369258
39 26 133.364128
39 27 133.366066
39 28 133.375061
39 29 133.391131
39 30 133.414210
39 31 133.444057
39 32 133.480152
39 33 133.521599
39 34 133.567059
39 35 133.614667
40 24 133.370114
40 25 133.364232
40 26 133.365743
40 27 133.374668
40 28 133.391131
40 29 133.415276
40 30 133.447169
40 31 133.486695
40 32 133.533448
40 33 133.586594
40 34 133.644676
40 35 133.705329
41 24 133.364344
41 25 133.365160
41 26 133.373566
41 27 133.389799
41 28 133.414210
41 29 133.447169
41 30 133.488973
41 31 133.539742
41 32 133.599282
41 33 133.666878
41 34 133.740919
41 35 133.818309
42 24 133.364444
42 25 133.371991
42 26 133.387393
42 27 133.411191
42 28 133.444057
42 29 133.486695
42 30 133.539742
42 31 133.603687
42 32 133.678727
42 33 133.764461
42 34 133.859256
42 35 133.959116
43 24 133.370320
43 25 133.384419
43 26 133.406754
43 27 133.438295
43 28 133.480152
43 29 133.533448
43 30 133.599282
43 31 133.678727
43 32 133.772718
43 33 133.881666
43 34 134.004476
43 35 134.136359
44 24 133.381618
44 25 133.401800
44 26 133.430792
44 27 133.470187
44 28 133.521599
44 29 133.586594
44 30 133.666878
44 31 133.764461
44 32 133.881666
44 33 134.020828
44 34 134.183055
44 35 134.364263
45 24 133.397627
45 25 133.422952
45 26 133.458128
45 27 133.505528
45 28 133.567059
45 29 133.644676
45 30 133.740919
45 31 133.859256
45 32 134.004476
45 33 134.183055
45 34 134.402789
45 35 134.667781
46 24 133.416956
46 25 133.445775
46 26 133.486901
46 27 133.542668
46 28 133.614667
46 29 133.705329
46 30 133.818309
46 31 133.959116
46 32 134.136359
46 33 134.364263
46 34 134.667781
46 35 135.090125
47 24 133.435863
47 25 133.467217
47 26 133.515459
47 27 133.579772
47 28 133.661881
47 29 133.764913
47 30 133.893723
47 31 134.055989
47 32 134.264691
47 33 134.544360
47 34 134.950859
47 35 135.658499
