0 60 133.443785
0 61 133.417713
0 62 133.396396
0 63 133.380090
0 64 133.369258
0 65 133.364232
0 66 133.365160
0 67 133.371991
0 68 133.384419
0 69 133.401800
0 70 133.422952
0 71 133.445775
1 60 133.419640
1 61 133.396396
1 62 133.379517
1 63 133.368744
1 64 133.364128
1 65 133.365743
1 66 133.373566
1 67 133.387393
1 68 133.406754
1 69 133.430792
1 70 133.458128
1 71 133.486901
2 60 133.398382
2 61 133.380090
2 62 133.368744
2 63 133.364086
2 64 133.366066
2 65 133.374668
2 66 133.389799
2 67 133.411191
2 68 133.438295
2 69 133.470187
2 70 133.505528
2 71 133.542668
3 60 133.381602
3 61 133.369258
3 62 133.364128
3 63 133.366066
3 64 133.375061
3 65 133.391131
3 66 133.414210
3 67 133.444057
3 68 133.480152
3 69 133.521599
3 70 133.567059
3 71 133.614667
4 60 133.370114
4 61 133.364232
4 62 133.365743
4 63 133.374668
4 64 133.391131
4 65 133.415276
4 66 133.447169
4 67 133.486695
4 68 133.533448
4 69 133.586594
4 70 133.644676
4 71 133.705329
5 60 133.364344
5 61 133.365160
5 62 133.373566
5 63 133.389799
5 64 133.414210
5 65 133.447169
5 66 133.488973
5 67 133.539742
5 68 133.599282
5 69 133.666878
5 70 133.740919
5 71 133.818309
6 60 133.364444
6 61 133.371991
6 62 133.387393
6 63 133.411191
6 64 133.444057
6 65 133.486695
6 66 133.539742
6 67 133.603687
6 68 133.678727
6 69 133.764461
6 70 133.859256
6 71 133.959116
7 60 133.370320
7 61 133.384419
7 62 133.406754
7 63 133.438295
7 64 133.480152
7 65 133.533448
7 66 133.599282
7 67 133.678727
7 68 133.772718
7 69 133.881666
7 70 134.004476
7 71 134.136359
8 60 133.381618
8 61 133.401800
8 62 133.430792
8 63 133.470187
8 64 133.521599
8 65 133.586594
8 66 133.666878
8 67 133.764461
8 68 133.881666
8 69 134.020828
8 70 134.183055
8 71 134.364263
9 60 133.397627
9 61 133.422952
9 62 133.458128
9 63 133.505528
9 64 133.567059
9 65 133.644676
9 66 133.740919
9 67 133.859256
9 68 134.004476
9 69 134.183055
9 70 134.402789
9 71 134.667781
10 60 133.416956
10 61 133.445775
10 62 133.486901
10 63 133.542668
10 64 133.614667
10 65 133.705329
10 66 133.818309
10 67 133.959116
10 68 134.136359
10 69 134.364263
10 70 134.667781
10 71 135.090125
11 60 133.435863
11 61 133.467217
11 62 133.515459
11 63 133.579772
11 64 133.661881
11 65 133.764913
11 66 133.893723
11 67 134.055989
11 68 134.264691
11 69 134.544360
11 70 134.950859
11 71 135.658499
