36 12 135.876661
36 13 135.265404
36 14 134.810779
36 15 134.483543
36 16 134.237252
36 17 134.045089
36 18 133.891774
36 19 133.768068
36 20 133.668077
36 21 133.587916
36 22 133.525041
36 23 133.477843
37 12 135.115547
37 13 134.810779
37 14 134.525118
37 15 134.287770
37 16 134.094326
37 17 133.936410
37 18 133.807070
37 19 133.701175
37 20 133.615020
37 21 133.545911
37 22 133.491779
37 23 133.450572
38 12 134.677787
38 13 134.483543
38 14 134.287770
38 15 134.112062
38 16 133.960806
38 17 133.832814
38 18 133.725583
38 19 133.636626
38 20 133.563801
38 21 133.505286
38 22 133.459396
38 23 133.424357
39 12 134.376021
39 13 134.237252
39 14 134.094326
39 15 133.960806
39 16 133.841834
39 17 133.738586
39 18 133.650621
39 19 133.576941
39 20 133.516397
39 21 133.467806
39 22 133.429943
39 23 133.401572
40 12 134.150209
40 13 134.045089
40 14 133.936410
40 15 133.832814
40 16 133.738586
40 17 133.655473
40 18 133.583907
40 19 133.523674
40 20 133.474248
40 21 133.434934
40 22 133.404956
40 23 133.383556
41 12 133.973990
41 13 133.891774
41 14 133.807070
41 15 133.725583
41 16 133.650621
41 17 133.583907
41 18 133.526205
41 19 133.477722
41 20 133.438327
41 21 133.407693
41 22 133.385401
41 23 133.371050
42 12 133.833425
42 13 133.768068
42 14 133.701175
42 15 133.636626
42 16 133.576941
42 17 133.523674
42 18 133.477722
42 19 133.439524
42 20 133.409206
42 21 133.386694
42 22 133.371820
42 23 133.364424
43 12 133.720285
43 13 133.668077
43 14 133.615020
43 15 133.563801
43 16 133.516397
43 17 133.474248
43 18 133.438327
43 19 133.409206
43 20 133.387156
43 21 133.372249
43 22 133.364463
43 23 133.363784
44 12 133.629388
44 13 133.587916
44 14 133.545911
44 15 133.505286
44 16 133.467806
44 17 133.434934
44 18 133.407693
44 19 133.386694
44 20 133.372249
44 21 133.364472
44 22 133.363384
44 23 133.369026
45 12 133.557442
45 13 133.525041
45 14 133.491779
45 15 133.459396
45 16 133.429943
45 17 133.404956
45 18 133.385401
45 19 133.371820
45 20 133.364463
45 21 133.363384
45 22 133.368535
45 23 133.379874
46 12 133.502727
46 13 133.477843
46 14 133.450572
46 15 133.424357
46 16 133.401572
46 17 133.383556
46 18 133.371050
46 19 133.364424
46 20 133.363784
46 21 133.369026
46 22 133.379874
46 23 133.395925
47 12 133.466523
47 13 133.443785
47 14 133.419640
47 15 133.398382
47 16 133.381602
47 17 133.370114
47 18 133.364344
47 19 133.364444
47 20 133.370320
47 21 133.381618
47 22 133.397627
47 23 133.416956
